CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS
H0CA03078,"BERA, AMERISH",I,1,DEMOCRAT,1250010.96,0.0,1111772.18,0.0,1735132.93,1873371.71,0.0,0.0,0.0,115000.0,0.0,57800.0,458165.56,CA,06,783204.83,250.0,12/31/2024,13405.0,7500.0
H4CA06180,"BARAJAS, ADAN JOSEPH",C,1,DEMOCRAT,450.0,0.0,0.0,0.0,0.0,450.0,300.0,0.0,0.0,0.0,0.0,0.0,150.0,CA,06,0.0,0.0,03/31/2024,0.0,0.0
H0CA03128,"HAMILTON, TAMIKA",C,2,REPUBLICAN,1534.22,0.0,15255.59,0.0,13671.37,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,82.32,CA,06,0.0,0.0,03/07/2023,25.0,0.0
H0CA06170,"BISH, CHRISTINE",C,2,REPUBLICAN,182260.28,0.0,182368.4,0.0,28.26,50.14,500.0,7170.0,0.0,10402.05,0.0,35069.5,172729.28,CA,06,0.0,0.0,12/31/2024,2100.0,0.0
H2CA07133,"DANIELS, BRET",C,2,REPUBLICAN,4699.0,0.0,3314.13,0.0,1000.0,2384.87,1093.12,0.0,0.0,0.0,0.0,5103.78,3605.88,CA,06,0.0,0.0,09/30/2023,1100.0,0.0
H4CA06149,"DELUZ, CRAIG",C,2,REPUBLICAN,32126.04,0.0,32078.95,0.0,0.0,47.09,0.0,5000.0,0.0,0.0,0.0,13177.53,27068.59,CA,06,50.0,0.0,12/31/2024,45.0,0.0
H4CA06156,"RIEHLE, RAYMOND A",C,2,REPUBLICAN,48647.0,0.0,48107.17,0.0,0.0,539.83,100.0,22400.0,0.0,0.0,0.0,23150.0,26147.0,CA,06,0.0,0.0,12/31/2024,250.0,0.0
H4CA06164,"MARTIN, MARSHALL",C,2,REPUBLICAN,3615.0,0.0,3615.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,3530.0,CA,06,0.0,0.0,12/08/2023,0.0,0.0
H4CA07097,"MANDEL, DAVID",C,1,DEMOCRAT,147050.77,0.0,151530.93,0.0,0.0,-35304.66,55229.27,0.0,0.0,0.0,0.0,20000.0,89821.5,CA,07,2000.0,0.0,12/31/2024,0.0,0.0
H6CA05195,"MATSUI, DORIS",I,1,DEMOCRAT,1239231.82,0.0,1113903.11,0.0,181340.09,306668.8,0.0,0.0,0.0,0.0,0.0,0.0,366890.42,CA,07,872251.38,0.0,12/31/2024,6192.5,5000.0
H2CA07141,"SEMENENKO, MAX",C,2,REPUBLICAN,960.0,0.0,11293.22,0.0,10333.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,CA,07,0.0,0.0,03/01/2024,0.0,0.0
H4CA07089,"SILVA, THOMAS",C,2,REPUBLICAN,5551.5,0.0,5551.5,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1551.5,CA,07,0.0,0.0,12/20/2024,0.0,0.0
H0CA10149,"GARAMENDI, JOHN",I,1,DEMOCRAT,1113065.76,0.0,969795.57,0.0,1121447.54,1264717.73,0.0,0.0,0.0,0.0,0.0,0.0,551472.99,CA,08,561350.0,0.0,12/31/2024,19402.23,0.0
H2CA00153,"RECILE, RUDY",C,2,REPUBLICAN,21437.01,0.0,20893.56,0.0,494.29,1037.74,0.0,4214.0,0.0,1000.0,0.0,31716.66,17223.01,CA,08,0.0,0.0,12/31/2024,70.0,0.0
H8CA10126,"HARDER, JOSH",I,1,DEMOCRAT,5415539.47,74000.0,4876309.57,149650.0,1149601.82,1688831.72,0.0,0.0,0.0,0.0,0.0,0.0,4507023.42,CA,09,590024.0,6819.18,12/31/2024,29315.76,8000.0
H4CA09085,"DOOD, BRETT R",C,2,REPUBLICAN,121330.42,0.0,121330.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121330.42,CA,09,0.0,0.0,08/30/2023,85084.4,0.0
H4CA09093,"LINCOLN, KEVIN J II",C,2,REPUBLICAN,2278918.26,446328.24,2254794.13,0.0,0.0,24124.13,0.0,0.0,0.0,0.0,0.0,15325.25,1335500.51,CA,09,465595.4,5000.0,12/31/2024,37182.95,300.0
H4CA09101,"MCBRIDE, JOHN",C,2,REPUBLICAN,12665.01,0.0,12635.01,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4382.59,11665.01,CA,09,0.0,0.0,12/31/2024,0.0,0.0
H2CA10236,"FENG, KARENA APPLE MS.",C,3,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,09,0.0,0.0,03/31/2024,0.0,0.0
H0CA10073,"DESAULNIER, MARK",I,1,DEMOCRAT,664974.75,0.0,611351.83,0.0,575364.4,628987.32,0.0,0.0,0.0,0.0,0.0,0.0,285976.17,CA,10,377249.0,0.0,12/31/2024,2776.52,1500.0
H4CA10083,"JALIS, MUSA",C,2,REPUBLICAN,859.19,0.0,859.19,0.0,0.0,0.0,859.19,0.0,0.0,0.0,0.0,0.0,0.0,CA,10,0.0,0.0,12/31/2023,0.0,0.0
H4CA10091,"CHEN, NOLAN",C,2,REPUBLICAN,5895.0,0.0,5895.0,0.0,0.0,0.0,0.0,4640.0,0.0,879.85,0.0,0.0,1255.0,CA,10,0.0,0.0,03/31/2024,0.0,0.0
H4CA10109,"PICCININI, KATHERINE",C,2,REPUBLICAN,40733.96,0.0,38651.73,0.0,0.0,2082.23,0.0,2312.0,0.0,0.0,0.0,5520.44,38179.38,CA,10,0.0,0.0,12/31/2024,0.0,0.0
H4CA10117,"SWEENEY, JOSEPH J",C,3,OTHER,15515.0,0.0,14364.2,0.0,0.0,1150.8,0.0,0.0,0.0,0.0,0.0,21016.74,15515.0,CA,10,0.0,0.0,12/31/2024,25.0,0.0
H4CA11198,"MIKELS, MARJORIE MS",C,1,DEMOCRAT,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,6452.24,0.0,10096.76,0.0,CA,11,0.0,0.0,06/28/2024,0.0,0.0
H8CA05035,"PELOSI, NANCY",I,1,DEMOCRAT,10223363.88,403887.59,11739026.18,0.0,3593728.76,2078066.46,0.0,0.0,0.0,0.0,0.0,0.0,9554439.66,CA,11,251518.53,130.94,12/31/2024,218817.34,0.0
H8CA12262,"BUTTAR, SHAHID",C,1,DEMOCRAT,778.68,0.0,608.98,0.0,237.78,377.44,0.0,0.0,0.0,0.0,0.0,24056.2,0.0,CA,11,0.0,0.0,12/31/2024,0.0,0.0
H4CA11164,"LOU, BRUCE C",C,2,REPUBLICAN,208130.5,0.0,208130.5,0.0,0.0,0.0,4151.26,87170.0,12845.0,0.0,0.0,0.0,99069.66,CA,11,3300.0,0.0,12/31/2024,500.0,0.0
H4CA11172,"ZENG, JASON",C,2,REPUBLICAN,39286.71,0.0,39286.71,0.0,0.0,0.0,0.0,38526.71,0.0,32085.55,0.0,0.0,760.0,CA,11,0.0,0.0,03/06/2024,0.0,0.0
H4CA12154,"SIMON, LATEEFAH",O,1,DEMOCRAT,2231456.15,0.0,1945801.44,0.0,0.0,285654.71,0.0,0.0,0.0,0.0,0.0,0.0,1913404.94,CA,12,270574.01,0.0,12/31/2024,22415.51,500.0
H4CA12170,"DAYSOG, TONY MR.",O,1,DEMOCRAT,18760.46,0.0,18298.89,0.0,0.0,461.58,16103.0,0.0,0.0,0.0,0.0,0.0,2657.46,CA,12,0.0,0.0,12/31/2023,0.0,0.0
H4CA12188,"SANCHEZ, TIM",O,1,DEMOCRAT,102802.71,0.0,102742.72,0.0,0.0,59.99,2280.0,0.0,0.0,0.0,0.0,0.0,87968.5,CA,12,11000.0,0.0,12/31/2023,25.0,0.0
H4CA12196,"TRAN, JENNIFER",O,1,DEMOCRAT,344452.27,0.0,333359.4,0.0,0.0,11092.87,8625.0,41436.15,0.0,0.0,0.0,43186.15,274389.14,CA,12,2000.0,0.0,12/31/2024,475.0,0.0
H4CA12246,"SIKDER, ABDUR R DR",O,1,DEMOCRAT,21938.0,0.0,21946.2,0.0,0.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,21938.0,CA,12,0.0,0.0,04/16/2024,0.0,0.0
H8CA09060,"LEE, BARBARA",I,1,DEMOCRAT,375045.69,0.0,427254.55,175400.0,52353.25,144.39,0.0,0.0,0.0,0.0,0.0,0.0,363166.36,CA,12,11800.0,0.0,09/30/2024,9400.0,0.0
H2CA12257,"NUERGE, NED",O,2,REPUBLICAN,3397.0,0.0,4720.38,0.0,1323.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3381.0,CA,12,0.0,0.0,03/31/2024,0.0,0.0
H0CA22102,"ARBALLO, PHIL",C,1,DEMOCRAT,116818.03,0.0,99934.56,0.0,0.0,16833.47,0.0,0.0,0.0,0.0,0.0,0.0,116818.03,CA,13,0.0,0.0,12/31/2024,1050.0,0.0
H2CA13115,"GRAY, ADAM C.",C,1,DEMOCRAT,6432861.59,0.0,6293278.56,0.0,54374.69,191957.72,0.0,0.0,0.0,0.0,0.0,20565.55,5255055.1,CA,13,677578.2,15839.53,12/31/2024,67352.47,1700.0
H4CA13095,"BOYD, BRAD",C,1,DEMOCRAT,7700.0,0.0,8468.4,0.0,768.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700.0,CA,13,0.0,0.0,03/31/2023,0.0,0.0
H2CA13123,"MARTINEZ, DIEGO J",C,2,REPUBLICAN,0.0,0.0,890.0,0.0,1020.7,130.7,0.0,0.0,0.0,0.0,0.0,2268.58,0.0,CA,13,0.0,0.0,12/31/2024,0.0,0.0
H2CA13131,"DUARTE, JOHN",I,2,REPUBLICAN,4576132.43,1404517.88,4386892.76,882.71,25518.63,214758.3,0.0,0.0,0.0,0.0,0.0,119346.18,1761346.96,CA,13,1354621.88,14500.0,12/31/2024,39427.19,11070.0
H2CA15094,"SWALWELL, ERIC MICHAEL",I,1,DEMOCRAT,4143083.15,7850.1,4471680.34,0.0,628599.97,300002.78,0.0,0.0,0.0,0.0,0.0,0.0,3347503.42,CA,14,628032.04,31.3,12/31/2024,99158.39,3750.0
H2CA14204,"IYER, STEVE",C,2,REPUBLICAN,0.0,0.0,5975.76,0.0,5975.76,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,CA,14,0.0,0.0,06/05/2023,0.0,0.0
H4CA14093,"KRUTTIVENTI, VIN",C,2,REPUBLICAN,850582.78,0.0,842783.13,0.0,0.0,5799.65,0.0,700000.0,0.0,0.0,0.0,804986.02,98311.78,CA,14,51521.0,750.0,12/31/2024,533.33,0.0
H2CA14162,"MULLIN, KEVIN",I,1,DEMOCRAT,808090.91,0.0,778853.82,0.0,22534.15,51771.24,0.0,50000.0,0.0,50000.0,0.0,244.0,328461.47,CA,15,428005.79,0.0,12/31/2024,13075.41,9550.0
H4CA15074,"KRAMER, ANNA CHENG",C,2,REPUBLICAN,160182.74,0.0,158495.01,0.0,0.0,1687.73,1100.0,18400.0,0.0,0.0,0.0,18400.0,139467.38,CA,15,0.0,992.86,12/31/2024,1200.0,0.0
H0CA15171,"SIMITIAN, S JOSEPH",O,1,DEMOCRAT,1645810.66,0.0,2167398.07,0.0,570371.73,48784.32,0.0,250000.0,0.0,0.0,0.0,250000.0,1073806.69,CA,16,14450.0,0.0,12/31/2024,129755.0,0.0
H0CA18068,"KUMAR, RISHI",O,1,DEMOCRAT,318178.78,0.0,315757.1,0.0,-1108.84,1312.84,0.0,22600.0,0.0,0.0,0.0,302600.0,293666.11,CA,16,0.0,0.0,12/31/2024,20999.0,0.0
H2CA18148,"RADING, AJWANG",O,1,DEMOCRAT,0.0,0.0,595.78,0.0,25802.12,2049.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,16,0.0,0.0,12/31/2024,0.0,0.0
H4CA16171,"BERNSTEIN, JOBY",O,1,DEMOCRAT,146659.51,0.0,146659.51,0.0,0.0,0.0,6610.0,3000.0,0.0,3000.0,0.0,0.0,137049.51,CA,16,0.0,0.0,06/30/2024,14950.0,0.0
H4CA16197,"LICCARDO, SAM T.",O,1,DEMOCRAT,6226443.41,33000.0,6136051.31,0.0,0.0,90392.1,0.0,0.0,0.0,0.0,0.0,199854.49,5887218.18,CA,16,212449.0,0.0,12/31/2024,68963.0,999.0
H4CA16239,"LOW, EVAN",O,1,DEMOCRAT,3717868.88,0.0,3636633.62,0.0,0.0,81235.26,6600.0,13661.87,0.0,13661.87,0.0,4000.0,2955557.0,CA,16,402295.0,78.36,12/31/2024,29447.0,4000.0
H4CA16247,"DIXON, PETER",O,1,DEMOCRAT,3400472.15,0.0,3399433.82,0.0,0.0,1038.33,135456.09,1657000.0,0.0,0.0,0.0,1657000.0,1577784.2,CA,16,19000.0,0.0,12/31/2024,414510.0,5000.0
H4CA16254,"MOSTAFA, AHMED",O,1,DEMOCRAT,352347.98,0.0,352347.98,0.0,0.0,0.0,45947.86,0.0,0.0,0.0,0.0,0.0,304400.12,CA,16,2000.0,0.0,10/17/2024,4900.0,0.0
H4CA16262,"LYTHCOTT-HAIMS, JULIE",O,1,DEMOCRAT,721756.37,0.0,721756.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690756.37,CA,16,21000.0,0.0,06/27/2024,83802.0,0.0
H4CA16288,"TANAKA, GREG LIN",O,1,DEMOCRAT,26928.85,0.0,26928.85,0.0,0.0,0.0,6399.86,13182.0,0.0,13182.0,0.0,0.0,6773.86,CA,16,0.0,0.0,12/10/2024,0.0,0.0
H8CA12098,"ESHOO, ANNA G",I,1,DEMOCRAT,622171.38,0.0,1056422.63,0.0,520948.43,86697.18,0.0,0.0,0.0,0.0,0.0,0.0,259304.0,CA,16,356800.0,0.0,12/31/2024,71800.0,13500.0
H4CA16155,"RYAN, KARL",O,2,REPUBLICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,16,0.0,0.0,03/11/2024,0.0,0.0
H4CA16163,"OHTAKI, PETER I",O,2,REPUBLICAN,94035.03,0.0,93904.84,0.0,0.0,130.19,2719.99,70000.0,0.0,0.0,0.0,106684.65,17895.0,CA,16,0.0,1000.0,12/31/2024,0.0,0.0
H0CA17193,"TANDON, RITESH",C,1,DEMOCRAT,26133.46,0.0,26443.64,0.0,310.18,0.0,0.0,0.0,0.0,0.0,0.0,2089.31,26133.46,CA,17,0.0,0.0,12/31/2024,0.0,0.0
H4CA12055,"KHANNA, ROHIT",I,1,DEMOCRAT,10570516.03,0.0,5149945.7,0.0,5288521.07,10709091.4,0.0,0.0,0.0,0.0,0.0,89348.3,10130965.0,CA,17,2000.0,0.0,12/31/2024,383766.73,2000.0
H4CA17310,"CHEN, ANITA S",C,2,REPUBLICAN,73273.05,0.0,72202.27,0.0,0.0,1070.78,464.11,0.0,0.0,0.0,0.0,625.0,72028.44,CA,17,0.0,750.0,12/31/2024,2000.0,0.0
H4CA16049,"LOFGREN, ZOE",I,1,DEMOCRAT,2327179.93,165998.9,2498797.41,10870.0,411369.83,239752.35,0.0,0.0,0.0,0.0,0.0,38513.14,1462434.43,CA,18,686799.01,31.3,12/31/2024,40734.0,0.0
H4CA18128,"MILAN, LAWRENCE E",C,1,DEMOCRAT,0.0,0.0,25.34,0.0,470.26,444.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,18,0.0,0.0,03/15/2024,0.0,0.0
H4CA18136,"NIJMEH, CHARLENE CONCEPCION",C,1,DEMOCRAT,203731.66,0.0,203649.42,0.0,0.0,82.24,80200.0,40500.0,0.0,0.0,0.0,166441.01,83031.15,CA,18,0.0,0.0,12/31/2024,13300.0,0.0
H2CA18163,"HERNANDEZ, PETER",C,2,REPUBLICAN,198166.89,0.0,199052.48,0.0,2298.92,1413.33,0.0,0.0,0.0,0.0,0.0,2500.0,191568.19,CA,18,3500.0,0.0,12/31/2024,1837.81,0.0
H6CA20152,"PANETTA, JIMMY",I,1,DEMOCRAT,3357555.24,0.0,1823326.52,0.0,2180409.89,3714638.61,0.0,0.0,0.0,0.0,0.0,0.0,1583704.43,CA,19,1770648.82,0.0,12/31/2024,23265.0,4500.0
H0CA20122,"GORMAN, JEFF",C,2,REPUBLICAN,250.0,0.0,2775.99,0.0,2525.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,CA,19,0.0,0.0,05/01/2023,100.0,0.0
H2CA20136,"EPPERSON, DALILA",C,2,REPUBLICAN,700.0,0.0,915.41,0.0,215.41,0.0,0.0,700.0,0.0,256.16,0.0,1468.84,0.0,CA,19,0.0,0.0,06/14/2023,0.0,0.0
H4CA19100,"ANDERSON, JASON",C,2,REPUBLICAN,18044.56,0.0,7642.84,0.0,0.0,10401.72,96.0,10000.0,0.0,0.0,0.0,15800.98,7948.56,CA,19,0.0,0.0,12/31/2024,0.0,0.0
H4CA19118,"DOUGHERTY, SEAN JACOB",C,3,OTHER,7856.0,0.0,5836.67,0.0,0.0,2019.33,10.0,100.0,0.0,0.0,0.0,19441.0,7746.0,CA,19,0.0,0.0,12/31/2024,0.0,0.0
H2CA23155,"WOOD, MARISA",C,1,DEMOCRAT,78944.4,3994.13,78808.08,0.0,4497.85,4634.17,0.0,0.0,0.0,0.0,0.0,0.0,66865.46,CA,20,5000.0,250.0,12/31/2024,100.0,0.0
H4CA20132,"MORALES, JESUS ANDY",C,1,DEMOCRAT,144083.35,0.0,144083.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144083.35,CA,20,0.0,0.0,09/30/2024,637.61,0.0
H4CA20173,"GIGLIO, DAVID ANTHONY",C,2,REPUBLICAN,44199.32,0.0,44199.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39199.02,CA,20,5000.0,0.0,03/16/2024,0.0,0.0
H4CA20181,"FONG, VINCE",I,2,REPUBLICAN,2311886.6,22025.12,2272655.2,0.0,0.0,39231.4,0.0,0.0,0.0,0.0,0.0,147126.65,1417521.46,CA,20,872340.02,0.0,12/31/2024,5800.0,0.0
H4CA20199,"BOUDREAUX, MICHAEL",C,2,REPUBLICAN,457481.76,0.0,457431.76,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,445484.75,CA,20,11747.0,0.0,12/31/2024,300.0,0.0
H4CA20207,"STOLL, MATTHEW",C,2,REPUBLICAN,24845.0,0.0,24845.0,0.0,0.0,0.0,4745.0,20000.0,0.0,20000.0,0.0,0.0,100.0,CA,20,0.0,0.0,03/31/2024,0.0,0.0
H4CA20223,"KIRKLAND, KYLE R",C,2,REPUBLICAN,723332.21,0.0,723332.21,0.0,0.0,0.0,39542.21,392000.0,100100.0,0.0,100.0,0.0,191690.0,CA,20,0.0,0.0,07/12/2024,3300.0,0.0
H4CA20231,"ELLIS, STANLEY",C,2,REPUBLICAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,20,0.0,0.0,12/31/2023,0.0,0.0
H6CA22125,"MCCARTHY, KEVIN",I,2,REPUBLICAN,15739441.84,4871039.08,14991918.39,50000.0,5488009.58,6235533.03,0.0,0.0,0.0,0.0,0.0,0.0,10490223.95,CA,20,292500.0,0.0,12/31/2024,2695603.85,503800.0
H2CA20144,"DEWELL, BEN",C,3,OTHER,2230.72,0.0,2089.72,0.0,562.4,703.4,0.0,1700.0,0.0,0.0,0.0,2200.0,530.72,CA,20,0.0,0.0,12/31/2024,0.0,0.0
H4CA20082,"COSTA, JIM",I,1,DEMOCRAT,1705407.96,0.0,1885604.27,0.0,389078.41,208882.1,0.0,0.0,0.0,0.0,0.0,27665.12,691703.0,CA,21,1010513.42,0.0,12/31/2024,19630.0,5000.0
H2CA22215,"MAHER, MICHAEL A",C,2,REPUBLICAN,785000.57,26453.58,753557.41,0.0,2223.88,33667.04,1500.0,5000.0,0.0,5000.0,0.0,55972.86,645589.85,CA,21,83500.0,5000.0,12/31/2024,15402.0,0.0
H2CA21233,"SALAS, RUDY",C,1,DEMOCRAT,6515959.58,780344.83,6323925.21,0.0,14408.83,206443.2,0.0,0.0,0.0,0.0,0.0,0.0,4982403.54,CA,22,630654.58,10819.33,12/31/2024,85446.89,2200.0
H4CA22120,"HURTADO, MELISSA",C,1,DEMOCRAT,84532.34,0.0,84162.61,0.0,0.0,369.73,0.0,0.0,0.0,0.0,0.0,27808.64,74086.63,CA,22,5700.0,0.0,11/25/2024,5505.0,0.0
H2CA20094,"VALADAO, DAVID",I,2,REPUBLICAN,4912595.46,1123956.41,4915498.5,0.0,48438.57,45535.53,0.0,0.0,0.0,0.0,0.0,13724.87,1515905.22,CA,22,2214944.0,25628.0,12/31/2024,31520.12,6700.0
H2CA21183,"MATHYS, CHRIS",C,2,REPUBLICAN,338675.39,0.0,337367.49,0.0,500.0,1807.9,0.0,325000.0,0.0,76428.31,0.0,520926.79,11925.89,CA,22,0.0,0.0,12/31/2024,0.0,0.0
H2CA08214,"MARSHALL, DEREK",C,1,DEMOCRAT,759288.77,0.0,770326.34,0.0,14250.82,3213.25,0.0,0.0,0.0,0.0,0.0,2719.81,728478.04,CA,23,20250.0,8189.71,12/31/2024,1238.72,0.0
H0CA08135,"OBERNOLTE, JAY",I,2,REPUBLICAN,1532906.86,29857.6,905220.42,0.0,370153.32,997839.76,0.0,0.0,0.0,163000.0,0.0,1125000.0,514607.67,CA,23,985223.72,0.0,12/31/2024,-200.0,1700.0
H6CA24303,"CARBAJAL, SALUD O.",I,1,DEMOCRAT,2037379.78,0.0,1497496.5,0.0,2103986.23,2643869.51,0.0,0.0,0.0,0.0,0.0,1945.71,1257314.73,CA,24,765262.37,0.0,12/31/2024,12266.0,1000.0
H4CA24191,"COLE, THOMAS DR",C,2,REPUBLICAN,42871.7,0.0,80220.71,0.0,0.0,-37349.01,0.0,19920.0,0.0,0.0,0.0,28351.0,22951.7,CA,24,0.0,0.0,12/31/2024,0.0,0.0
H2CA36439,"RUIZ, RAUL DR.",I,1,DEMOCRAT,2504794.87,15000.0,2388851.48,0.0,1586796.01,1702739.4,0.0,0.0,0.0,0.0,0.0,0.0,1375473.98,CA,25,1106000.0,9.07,12/31/2024,27494.82,0.0
H4CA25248,"ORTIZ, OSCAR",C,1,DEMOCRAT,37975.01,0.0,34074.71,0.0,220.0,4120.3,0.0,5000.0,0.0,0.0,0.0,5000.0,32975.01,CA,25,0.0,0.0,03/31/2024,0.0,0.0
H4CA25214,"TRUMAN, CECI",C,2,REPUBLICAN,142532.48,0.0,139924.59,0.0,0.0,2607.89,5.0,0.0,0.0,0.0,0.0,0.0,139663.69,CA,25,700.0,0.0,12/31/2024,250.0,0.0
H4CA25222,"WEEKS, IAN",C,2,REPUBLICAN,147438.99,0.0,134181.28,0.0,0.0,13257.71,0.0,0.0,0.0,0.0,0.0,0.0,141638.99,CA,25,5800.0,0.0,12/31/2024,0.0,0.0
H4CA25230,"CHAPA, MIGUEL",C,2,REPUBLICAN,20694.0,0.0,19967.54,0.0,0.0,726.46,0.0,8550.0,0.0,0.0,0.0,20903.07,12020.0,CA,25,0.0,0.0,12/31/2024,500.0,0.0
H2CA00120,"BROWNLEY, JULIA",I,1,DEMOCRAT,1599723.3,0.0,1006558.68,0.0,349192.51,942357.13,0.0,0.0,0.0,0.0,0.0,0.0,802508.4,CA,26,756412.51,0.0,12/31/2024,2873.0,500.0
H4CA26196,"ANSTEAD, CHRIS",C,1,DEMOCRAT,42447.58,0.0,42447.58,0.0,0.0,0.0,0.0,30000.0,0.0,24568.85,0.0,5431.15,12447.58,CA,26,0.0,0.0,03/31/2024,0.0,0.0
H4CA26162,"KOSLOW, MICHAEL",C,2,REPUBLICAN,100754.66,0.0,89443.21,0.0,0.0,11311.45,0.0,33000.0,0.0,0.0,0.0,65883.0,62754.66,CA,26,5000.0,0.0,12/31/2024,100.0,0.0
H4CA27111,"WHITESIDES, GEORGE",C,1,DEMOCRAT,10614137.63,575881.71,10287404.27,0.0,0.0,326733.36,273627.5,1310000.0,0.0,0.0,0.0,1310000.0,7546688.54,CA,27,692133.41,10190.36,12/31/2024,155273.81,3000.01
H4CA27129,"CARRILLO JR, FRANCISCO",C,1,DEMOCRAT,34034.53,0.0,34034.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34034.53,CA,27,0.0,0.0,09/30/2023,500.0,0.0
H0CA25105,"GARCIA, MICHAEL",I,2,REPUBLICAN,6539107.78,951716.28,6605923.34,0.0,116671.65,49856.09,0.0,0.0,0.0,0.0,0.0,3173.08,4113047.38,CA,27,1461750.0,0.0,12/31/2024,35305.64,11000.0
H0CA32101,"CHU, JUDY",I,1,DEMOCRAT,1915612.32,0.0,1660999.97,0.0,3346392.6,3602004.95,0.0,0.0,0.0,0.0,0.0,0.0,1187948.99,CA,28,721700.0,0.0,12/31/2024,14475.0,6500.0
H4CA28127,"VERLATO, APRIL",C,2,REPUBLICAN,349180.9,0.0,341947.34,0.0,0.0,7837.65,0.0,0.0,60000.0,0.0,0.0,60000.0,282075.4,CA,28,6000.0,1000.0,12/31/2024,1112.04,0.0
H2CA28113,"CARDENAS, TONY",I,1,DEMOCRAT,661700.12,0.0,855062.42,0.0,239271.51,45909.21,0.0,0.0,0.0,0.0,0.0,0.0,170678.57,CA,29,469659.0,0.0,12/31/2024,22424.0,27659.0
H4CA29141,"RIVAS, LUZ",O,1,DEMOCRAT,946966.04,0.0,682702.81,0.0,0.0,264263.23,0.0,0.0,0.0,0.0,0.0,0.0,561950.5,CA,29,384557.34,0.0,12/31/2024,3950.0,7150.0
H8CA29100,"DUENAS, ANGELICA MARIA",O,1,DEMOCRAT,119777.59,0.0,125708.04,0.0,5834.18,-96.27,0.0,0.0,0.0,0.0,0.0,0.0,118777.59,CA,29,1000.0,0.0,12/31/2024,0.0,0.0
H2CA29087,"CARRANZA, MARGARITA MARIA MMC MMC",O,2,REPUBLICAN,3240.0,0.0,3240.0,0.0,-1475.0,265.02,0.0,1500.0,0.0,1500.0,0.0,1740.0,0.0,CA,29,0.0,0.0,01/31/2024,1740.0,0.0
H4CA29158,"BERNAL, BENITO",O,2,REPUBLICAN,55143.71,0.0,39905.83,0.0,0.0,0.0,110.0,10000.0,0.0,0.0,0.0,0.0,35033.71,CA,29,0.0,0.0,12/31/2024,0.0,0.0
H0CA28174,"PUDLO, G MAEBE",O,1,DEMOCRAT,116190.76,342.1,110702.81,0.0,2198.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115848.66,CA,30,0.0,0.0,05/01/2024,0.0,0.0
H2CA30341,"SHYNE, SEPI",O,1,DEMOCRAT,399490.3,0.0,399490.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389772.48,CA,30,9150.0,0.0,06/30/2024,52449.0,0.0
H4CA30131,"MELVOIN, NICK",O,1,DEMOCRAT,1495270.39,52523.42,1282604.79,0.0,0.0,212665.6,0.0,0.0,0.0,0.0,0.0,0.0,1426856.42,CA,30,5500.0,0.0,12/31/2024,10100.0,0.0
H4CA30149,"FRIEDMAN, LAURA",O,1,DEMOCRAT,1835665.11,0.0,1538916.87,0.0,0.0,296748.24,0.0,0.0,0.0,0.0,0.0,0.0,1519517.95,CA,30,309393.0,0.0,12/31/2024,16099.52,0.0
